0.243449	0.097537	0.023518	-0.063155	0.060469	-0.035803	0.084153	-0.230095	0.034016	0.22589	-0.064176	-0.134143	-0.024624	-0.173188	0.003405	0.195563	0.15099	-0.116276	0.157734	0.342581	-0.099785	-0.161894	-0.016793	-0.111471	-0.026083	0.033098	0.050733	0.078598	0.036626	-0.086765	-0.034894	-0.101465	-0.093255	0.072845	0.021226	-0.167412	0.045578	0.118023	0.115832	0.006484	0.025851	-0.025561	-0.18023	0.251454	-0.038478	-0.195005	0.120513	0.257093	0.050558	-0.030739
0.193107	-0.095748	0.070332	-0.050356	0.039204	0.098679	0.175138	-0.006659	-0.163462	0.196035	-0.074621	0.080074	-0.115577	-0.126603	0.011063	-0.093635	0.092203	0.074276	-0.033864	0.093425	-0.222542	0.001794	0.044077	0.141421	-0.068164	0.142418	0.094035	-0.023475	0.133358	0.183785	0.107019	0.080112	0.143536	-0.044022	0.021185	-0.038679	0.096174	-0.045377	-0.047387	-0.157617	-0.026629	0.114183	-0.131002	-0.034552	-0.065435	-0.10518	0.076097	0.002564	-0.005718	0.060096
0.373741	-0.010075	-0.006056	-0.497494	0.155108	0.168353	0.274496	-0.035258	-0.103301	0.647608	0.078984	-0.147386	-0.225559	-0.063789	-0.05148	0.356497	0.141463	-0.023249	0.239645	0.35294	0.008055	-0.314026	-0.116967	-0.017202	-0.23095	0.325098	0.279026	0.214456	-0.224017	-0.122304	-0.032368	0.220048	0.079595	0.033186	0.234188	-0.215749	0.344187	-0.075376	0.21461	0.125018	0.167545	-0.104145	-0.193658	-0.023261	-0.094416	-0.28139	0.193299	0.077038	0.026784	0.364582
0.017631	0.060937	-0.042766	-0.245177	0.138908	0.01653	0.176873	-0.224964	0.134809	0.272077	-0.093931	0.005663	0.002171	-0.098008	-0.03758	0.414325	0.021277	-0.178339	0.30836	0.416326	0.109762	-0.184634	-0.073518	-0.121597	-0.067685	0.378706	0.100022	0.127773	-0.398889	-0.032667	-0.174405	0.142942	0.143923	-0.036808	-0.002092	-0.08349	0.26654	0.33161	0.057833	0.350658	-0.003826	-0.155798	-0.136375	-0.042844	0.150832	-0.122273	-0.032653	0.226293	0.123391	-0.035613
0.052869	-0.056352	0.026108	-0.161024	-0.077582	-0.039507	0.141074	-0.123623	0.127674	-0.041799	-0.062891	-0.11851	0.019845	-0.026517	0.128631	0.159454	0.053223	-0.040839	-0.080443	0.081952	0.035055	0.062196	-0.02094	-0.032384	-0.01993	0.132105	0.00473	0.065731	-0.140434	-0.01809	-0.050085	0.027552	0.162765	0.061797	-0.04392	0.072233	0.219776	0.031256	-0.092701	0.037372	0.140534	0.088878	-0.121587	0.019074	0.050103	-0.039742	-0.057893	0.02341	0.155164	-0.19055
0.173794	-0.075008	0.054826	-0.203555	-0.088958	-0.080079	0.298418	0.011768	0.034483	0.316392	-0.136235	-0.061907	0.08402	-0.114821	0.173481	0.100914	0.13567	0.032673	-0.027356	0.058658	-0.160704	0.152843	0.193074	-0.065078	0.098468	0.296322	-0.010756	0.024826	-0.151235	0.025773	0.141736	0.010145	0.090549	0.236475	-0.062381	-0.013882	0.249565	0.005681	0.008986	0.001782	0.080402	0.049821	-0.117433	-0.177767	0.012874	0.08708	0.038547	0.015365	0.221123	-0.221733
0.162814	-0.053871	-0.069553	0.123705	-0.132559	0.094696	0.128127	-0.042201	0.006573	0.019538	-0.131108	0.149276	-0.100189	-0.091261	0.046019	0.033416	0.107193	-0.089218	-0.05965	0.136274	0.013518	-0.003554	-0.125747	-0.130134	0.134081	-0.120338	-0.12332	-0.031326	0.180767	0.163767	-0.051093	-0.116551	0.279264	-0.116543	0.035686	0.118595	0.033887	0.086068	-0.072037	-0.06207	0.165887	-0.180803	0.014342	0.14497	0.049575	-0.159212	-0.076555	0.105043	0.119356	-0.053313
0.135512	-0.051479	-0.008115	-0.22555	-0.014143	0.0668	0.144741	-0.107361	0.065291	-0.011219	0.006715	-0.040112	-0.02837	0.03357	0.120028	0.106101	0.041796	-0.09093	-0.017526	0.161632	-0.117593	0.082726	-0.01156	0.11798	-0.060357	0.153146	0.115243	0.08018	-0.066151	0.040101	-0.041893	0.013836	0.159042	-0.013074	0.002551	0.02526	0.122785	-0.015965	-0.078014	-0.122593	0.054249	0.093072	-0.125731	-0.028037	-0.03519	-0.03965	-0.069809	0.036949	0.089491	0.021519
-0.185748	-0.075491	-0.040159	-0.161042	-0.121897	-0.089727	0.155756	-0.420605	0.104394	-0.405132	-0.076428	-0.182281	-0.128342	0.091335	0.200893	0.220844	-0.069857	-0.130487	0.044353	0.0653	-0.235555	0.090739	0.017424	0.055213	-0.055445	0.17693	0.101686	0.025048	-0.344794	0.056508	-0.17628	0.114278	0.573325	0.199448	-0.092383	0.107817	0.230489	0.062184	-0.291615	0.003799	0.217095	0.208109	-0.023836	-0.089569	0.123387	-0.010097	-0.427244	-0.050599	0.314408	-0.420946
-0.142975	0.037992	-0.032029	-0.329612	-0.046194	0.069727	0.375547	-0.101742	0.08989	-0.20749	0.016236	-0.230067	-0.190076	0.006622	0.058602	0.14941	0.009984	0.199885	0.129542	0.096336	-0.199606	0.138844	0.059119	-0.081567	-0.030992	0.281425	0.177999	-0.021058	-0.517504	0.114789	0.088577	0.011532	0.526742	0.280024	-0.161071	0.053832	0.402879	0.071304	-0.240539	0.082217	0.173986	0.150972	-0.133496	-0.172409	0.138255	0.098689	-0.156069	-0.139769	0.060789	-0.145531
0.183416	-0.034683	-0.0755	0.127848	-0.163808	0.41578	0.03556	0.06659	-0.262553	0.179519	0.133443	0.265184	-0.056947	-0.130008	-0.223761	-0.206596	0.014624	-0.156196	-0.117077	0.074285	0.097813	-0.140952	0.123715	-0.046848	0.074553	-0.074003	-0.012344	0.114277	-0.159921	-0.043479	-0.297235	-0.087437	-0.315191	-0.011763	0.045465	0.199082	-0.34067	-0.273474	0.004228	-0.063891	0.211959	-0.380219	0.225651	-0.089124	0.173074	-0.178797	-0.080856	-0.141973	0.21358	0.285856
0.186875	0.01905	0.090833	0.078991	-0.302864	0.072249	0.43777	-0.562017	0.200369	-0.44857	-0.169014	-0.278725	0.027392	0.11212	0.23868	0.191088	0.355779	0.051718	-0.042147	0.150201	-0.051626	-0.03025	-0.134449	0.172561	0.243713	0.108309	-0.104196	0.205837	-0.210289	0.031203	-0.390595	0.139086	-0.085859	0.136483	-0.339524	0.295603	-0.087828	-0.092947	-0.302988	-0.121165	0.170974	0.082238	-0.264961	0.0419	0.117944	0.062729	-0.104626	0.006287	0.226952	-0.254894
0.054262	-0.136569	0.15967	-0.302232	0.039295	-0.29089	0.183812	-0.048387	0.039745	0.103912	-0.322725	-0.284581	-0.267498	0.087766	0.057941	0.004192	0.019542	-0.104588	0.103497	0.200316	0.079662	-0.157064	-0.217379	0.352893	0.011284	0.282358	-0.173968	-0.13168	-0.061023	-0.041227	-0.366359	0.412879	-0.152051	0.172207	-0.003095	-0.017662	0.023443	0.21021	-0.140023	0.311884	-0.173866	0.297803	-0.213228	-0.031759	0.132044	-0.020147	-0.433477	-0.067139	0.398907	-0.213874
-0.00037	-0.085245	-0.080018	-0.282307	-0.025484	-0.103493	0.270304	0.000325	0.281263	0.034619	-0.076265	-0.282003	-0.268934	0.138644	0.315028	0.375352	0.028208	0.009729	0.185669	0.302039	0.083317	-0.059444	-0.069214	0.130703	-0.2401	0.12685	0.147153	0.469627	-0.333515	-0.158321	-0.213569	0.249482	0.218027	0.188949	0.144324	0.023086	0.088947	-0.130892	-0.488516	0.075903	0.021465	0.154176	-0.109407	-0.201255	-0.122176	0.25039	-0.226321	0.088472	0.106169	0.036521
0.153442	0.233923	-0.408747	-0.100001	-0.154041	-0.300498	0.227767	-0.28779	0.154592	-0.04383	-0.408578	-0.065265	-0.31402	-0.186395	0.015799	-0.131223	0.027941	0.378652	0.074998	-0.140679	-0.054871	0.098896	-0.302424	-0.272183	-0.061922	0.042197	-0.001577	0.035009	-0.023071	0.356547	-0.017048	-0.115584	0.528659	0.059181	-0.080769	-0.166658	0.076766	0.033558	-0.268957	0.184678	0.138105	-0.117401	-0.029752	0.107813	-0.393948	0.08822	-0.224798	0.066546	0.095457	-0.122174
0.366409	-0.244351	-0.134414	-0.429597	0.063999	0.055687	0.252969	0.22741	-0.026449	0.25181	-0.080308	0.193499	0.460864	-0.081521	-0.150365	0.027467	0.362338	0.179807	0.081706	-0.00576	-0.222905	0.146479	0.075223	0.243487	0.170482	0.433842	-0.213668	0.172129	-0.441872	0.064297	-0.07618	0.166336	-0.504969	0.192424	0.046508	-0.079217	0.164229	0.098749	0.139715	-0.094637	-0.058174	0.036438	-0.253403	-0.433937	0.199098	-0.284535	0.016161	-0.151561	0.082888	0.032011
0.174339	-0.233403	-0.017857	-0.475985	-0.003136	-0.018122	0.4848	-0.067389	0.00751	0.051041	-0.14241	-0.092378	0.209129	-0.104478	0.32469	0.364867	0.180971	0.134532	0.002111	0.054725	-0.183528	0.089612	0.16321	-0.10247	0.102184	0.100436	-0.004358	0.173555	-0.52772	-0.018608	-0.014528	0.048109	0.107297	0.346839	-0.164554	0.038378	0.353793	-0.061205	0.000822	0.027321	0.083722	0.19077	-0.242449	-0.068282	0.155645	0.051496	-0.231938	0.098843	0.161416	-0.281851
0.015131	-0.092854	-0.096989	-0.237339	-0.182139	0.211302	0.134304	-0.32136	0.135438	0.027436	-0.09194	-0.04425	0.081287	0.10044	0.167488	0.211316	0.028155	-0.476824	0.03534	-0.016211	-0.024597	-0.180121	0.172634	-0.081506	0.151465	0.151046	0.051314	-0.085707	-0.323431	-0.065937	-0.235214	-0.171812	0.130145	0.053208	-0.220514	0.217142	0.229978	0.146311	-0.198383	0.017348	-0.064371	-0.061013	-0.153408	-0.367049	0.185119	0.127846	-0.160927	0.008	0.24569	-0.240419
-0.088582	-0.007424	-0.064138	0.05468	-0.264231	0.022286	0.076642	-0.329549	0.153098	-0.523255	0.046995	-0.117031	0.094481	0.065999	0.114083	0.179422	0.013158	-0.27821	-0.151212	0.111982	0.018937	-0.041865	-0.021243	-0.018769	-0.030428	0.116741	0.045564	0.169874	-0.37804	0.067755	-0.238499	0.019086	0.193889	0.02032	-0.190772	0.106761	0.087857	-0.107168	-0.185609	-0.049835	0.129641	-0.07918	-0.180421	0.0846	0.083758	-0.087044	-0.150541	0.084303	0.176771	-0.319408
0.143534	0.131388	-0.151601	0.065064	0.151055	-0.083669	-0.032882	-0.32499	0.060569	-0.237701	-0.307733	-0.234352	-0.366165	0.143639	0.245509	-0.002806	0.13844	0.17828	0.021385	-0.000985	0.161341	-0.409468	-0.24551	-0.215655	0.263611	-0.186998	0.103773	-0.114106	0.154806	-0.194128	-0.275296	0.311627	0.068061	-0.157148	-0.045533	-0.144731	-0.083773	0.364974	-0.064142	-0.116123	0.019275	-0.138621	0.107274	0.393036	-0.207234	-0.011382	-0.055286	0.495528	-0.155067	-0.014398
0.006772	-0.07946	-0.070042	-0.066439	0.065833	-0.001851	-0.099617	-0.178057	-0.03357	0.080025	-0.019959	0.145007	-0.11701	-0.062125	0.072705	-0.036094	-0.071445	-0.303278	0.015099	0.029458	0.189652	-0.222018	-0.005004	-0.095295	-0.009756	0.052523	0.021797	-0.1659	0.022431	-0.064339	-0.256617	0.056034	-0.064577	-0.155385	0.031973	0.085903	0.047845	0.041834	0.020962	0.151579	0.074912	-0.189231	0.021096	0.208924	0.161706	-0.070168	-0.246848	0.053164	0.07376	-0.093316
0.075436	0.072505	-0.095105	0.005166	0.075229	-0.206498	0.049384	-0.097812	0.073209	-0.321385	-0.035075	0.007127	0.080515	0.179945	0.003362	-0.028785	0.163311	0.086794	0.052653	0.185179	-0.045156	-0.110867	-0.190783	0.190713	0.029881	0.073857	-0.033252	-0.01407	0.056979	0.223149	-0.145843	0.18828	-0.038057	-0.156143	-0.098497	-0.078242	-0.037215	0.164686	0.053329	0.136153	-0.050655	-0.113217	-0.036122	0.047704	-0.166452	0.004506	0.098363	0.285922	-0.009961	-0.133355
0.207216	-0.043753	0.167247	-0.146858	-0.001855	-0.022589	0.352526	-0.540256	0.025056	-0.13328	-0.312786	-0.233114	-0.134166	0.033696	0.459374	0.324773	0.136623	-0.394617	0.111044	0.275518	0.214048	-0.44055	-0.242816	0.174154	0.139421	0.326006	-0.005751	-0.021344	-0.280281	-0.069697	-0.671247	0.459207	0.054006	-0.064326	-0.109114	0.032745	0.223586	0.22192	-0.28262	0.015857	0.174102	-0.181567	-0.171581	0.049731	0.203722	0.087561	-0.272572	0.385764	0.282045	-0.353077
0.037305	-0.097782	-0.113654	-0.405669	-0.063776	-0.231295	0.218123	-0.019561	0.197981	-0.115967	-0.054638	0.099116	0.203275	0.19784	0.183637	0.239221	0.051377	0.100817	0.023933	0.094798	0.264247	0.128466	-0.070238	-0.071259	-0.210415	0.380298	0.094577	0.124275	-0.270409	0.087635	-0.272522	0.307929	-6e-05	-0.158986	-0.036448	0.096221	0.229796	0.053691	-0.154208	0.118391	0.097389	-0.196047	0.010426	-0.020234	-0.008094	0.065321	-0.058224	0.364726	0.085573	-0.037681
0.019595	0.040823	0.037177	-0.281043	0.079395	-0.041064	0.285885	-0.048174	0.378421	0.020029	-0.075168	-0.086764	-0.24128	0.184391	0.275358	0.471735	0.038882	0.269477	0.25545	0.238411	0.433269	0.21419	-0.150735	-0.23065	-0.486281	0.268574	0.235956	0.38643	-0.111903	0.027814	-0.003828	0.327942	0.324204	-0.001715	0.016301	-0.064062	0.232468	0.110065	-0.395187	0.117772	0.270211	-0.052553	0.187144	0.113675	-0.294756	0.25586	-0.045025	0.718102	0.064906	0.1525
0.014176	0.031068	0.069587	-0.165251	-0.19265	0.000819	0.346516	-0.26853	0.393551	-0.103396	-0.230915	-0.200458	-0.313161	0.137142	0.256052	0.42559	-0.053777	-0.086851	0.193079	0.082256	-0.048113	0.015607	-0.040981	-0.281955	-0.061484	0.195824	-0.012129	0.12609	-0.164792	-0.096442	-0.166411	0.04013	0.501633	0.105217	-0.181391	0.170526	0.149049	0.08781	-0.401073	-0.391935	0.124219	0.131805	-0.068947	0.121009	0.073903	0.164395	-0.246176	0.212421	0.232814	-0.002076
-0.006006	0.061379	0.021806	-0.259944	-0.01809	-0.143933	0.186507	-0.112891	0.250055	-0.26817	-0.082827	0.098611	0.187904	0.433682	0.187343	0.156969	0.095772	0.107798	0.348377	0.15211	0.206849	-0.073566	-0.104428	0.105162	-0.099937	0.248011	0.078427	0.180665	-0.37525	-0.077237	-0.362444	0.328079	-0.039629	-0.050684	-0.067573	0.080208	0.247284	0.051951	-0.224453	0.077268	0.032203	-0.15319	-0.03146	-0.114492	0.116544	0.063375	-0.233181	0.309331	0.03741	-0.048689
-0.100235	-0.024796	-0.007012	-0.277261	-0.001885	-0.132932	0.246267	-0.145358	0.277198	-0.270484	0.134079	0.08956	-0.000905	0.262766	0.305661	0.500131	0.065412	0.065167	0.322918	0.048682	0.055243	0.188189	0.095382	-0.236573	-0.365649	0.144305	0.151264	0.34571	-0.456754	-0.049018	-0.126929	0.161551	0.462337	0.029486	-0.112354	0.142056	0.203069	-0.070822	-0.33914	0.066383	0.2108	-0.030539	-0.103929	-0.01998	-0.078659	0.23302	-0.202301	0.260017	0.110638	0.039046
0.038635	-0.124337	-0.016516	-0.38194	-0.021662	-0.090624	0.305448	-0.264665	0.198309	-0.114958	-0.136144	-0.074243	0.039111	0.135034	0.224388	0.330191	0.089753	-0.036077	0.13457	0.212244	0.122057	0.015951	-0.025061	-0.029321	-0.077213	0.358781	0.097476	0.18785	-0.384366	0.03789	-0.217599	0.228921	0.282415	0.027921	-0.101164	0.0695	0.352488	0.081044	-0.149919	0.126919	0.134611	0.006167	-0.150013	-0.065378	0.067556	0.044866	-0.243782	0.257352	0.216047	-0.172613
0.064149	-0.100203	0.045137	-0.275289	-0.027079	-0.064501	0.2813	-0.065126	0.158135	0.031229	-0.092671	-0.108964	-0.232612	0.122185	0.204757	0.386061	0.028878	0.076463	0.305268	0.160891	0.163331	-0.053868	-0.029694	-0.128924	-0.089863	0.245286	0.137378	0.214278	-0.371667	-0.112047	-0.372981	0.309277	0.15484	0.109045	0.067141	0.162514	0.119763	0.115437	-0.301443	0.142492	0.104142	-0.127027	0.070273	0.062997	0.100941	0.130958	-0.268872	0.31472	0.254801	0.117606
0.092851	-0.161814	0.250994	-0.165724	0.035234	0.13903	0.512101	-0.174745	-0.068928	0.027169	-0.095845	-0.06953	-0.23794	0.004963	0.099995	-0.001001	0.20024	-0.000255	0.424673	0.136028	-0.048515	0.039434	-0.081035	0.111819	-0.005417	0.312929	0.111957	-0.02423	-0.400804	0.162868	-0.357753	0.145101	0.274242	0.106525	-0.130685	0.068801	0.158526	0.342302	-0.238547	0.148493	-0.073916	-0.180156	-0.016528	-0.392741	-0.058608	-0.010433	-0.297343	0.203663	0.333992	-0.001594
0.089477	-0.084643	0.014331	-0.119824	0.04177	0.067323	0.130012	-0.050095	0.120922	-0.056682	-0.021881	0.009754	-0.054722	0.098261	0.059517	0.078714	0.09261	-0.108942	0.053206	0.151105	-0.131937	0.034594	-0.06458	0.254549	0.011258	0.209291	0.018748	0.047331	-0.164418	0.038879	-0.21885	0.10679	0.044536	0.042383	0.022096	0.016217	0.038156	0.16757	-0.086425	0.032987	-0.058119	0.08109	-0.135949	-0.129334	0.021078	-0.036488	-0.115931	-0.063013	0.148114	0.026457
0.051828	-0.086604	0.024159	-0.286232	0.019912	0.042637	0.194347	-0.117085	0.184673	0.006449	-0.085162	-0.034106	0.045831	0.076351	0.088259	0.189002	-0.042396	-0.024158	0.147951	0.183618	0.082875	0.08165	-0.096499	0.026183	-0.183862	0.197445	0.122629	0.167975	-0.252621	-0.041809	-0.149542	0.097671	0.101538	-0.025442	-0.022688	0.087102	0.228232	0.051255	-0.208437	0.017157	0.059608	-0.0161	-0.154929	-0.062501	0.074023	-0.033789	-0.151957	0.111029	0.047475	0.014647
0.030273	-0.142697	0.207514	-0.070158	-0.18011	0.162819	0.051499	-0.072231	0.04543	-0.195761	0.040185	-0.204255	0.028814	0.186733	0.072904	0.084601	0.143285	-0.257651	0.03362	0.26059	0.030541	-0.053631	-0.015836	0.263573	0.146502	0.216988	0.091882	0.238646	-0.169796	-0.150429	-0.337336	0.233638	-0.238249	0.076085	0.070286	0.114823	-0.089002	-0.22248	-0.124504	-0.007826	-0.03903	0.029629	0.047976	-0.031734	0.087448	-0.090184	-0.197178	0.038045	0.248191	0.177247
